TWNRNGSEC,avg_d_mbps,avg_u_mbps,avg_lat_ms,cluster_labels
47N02E16,88.58644444444445,11.399999999999999,112.88888888888889,1
47N02E17,80.96818181818182,10.387272727272729,101.54545454545455,1
47N02E18,51.92187499999999,8.269875,223.25,0
47N02E19,51.92187499999999,8.269875,223.25,0
47N02E20,55.56,6.7375,52.75,0
47N02E21,209.271,16.113,38.0,1
47N02E29,64.434,7.645,55.0,0
47N02E30,7.558,2.498,608.0,2
47N02E31,20.763,3.1265,435.0,2
47N02E32,74.512,13.108,50.0,1
47N02E33,186.823,7.92,54.0,1
47N02W18,2.591,0.92,21.0,0
47N02W19,118.53245454545454,27.30263636363636,24.09090909090909,1
47N02W25,67.23242857142857,9.375285714285715,36.714285714285715,1
47N02W26,64.053,10.753,15.8,1
47N02W29,118.5790217391304,11.401195652173914,22.782608695652176,1
47N02W30,186.185875,12.72825,19.5,1
47N02W31,30.536149999999992,6.97715,40.55,0
47N02W32,153.0294583333333,11.56370833333333,20.791666666666668,1
47N02W33,115.3281176470588,11.678,27.705882352941178,1
47N02W34,142.08811999999998,14.719499999999998,22.78,1
47N02W35,85.22451785714289,10.523910714285716,21.178571428571427,1
47N02W36,88.32034374999999,11.417203124999999,25.046875,1
47N03W09,138.21575,10.92125,22.0,1
47N03W10,104.32950000000001,9.6085,125.66666666666667,1
47N03W11,149.05928,14.435440000000007,20.96,1
47N03W12,150.9445,14.762,19.5,1
47N03W13,171.31104545454548,17.56022727272727,24.022727272727273,1
47N03W14,175.14499999999998,20.581166666666668,22.666666666666668,1
47N03W24,165.3911707317073,14.011146341463414,24.29268292682927,1
47N04W20,77.441,3.491,57.0,0
47N04W29,77.441,3.491,57.0,0
47N06W11,171.158,14.148,57.0,1
47N06W34,107.3125,10.950875,58.625,1
47N06W35,87.6284,8.8219,55.5,1
47N08W04,14.08,0.244,60.0,0
47N10W06,13.644,8.844666666666667,442.3333333333333,2
47N10W18,86.224,14.566,89.0,1
47N10W25,57.237,5.757,19.0,0
47N10W26,57.237,5.757,19.0,0
47N10W31,145.5922,14.3406,56.8,1
47N10W34,299.105,7.586,71.0,1
47N10W35,104.02716666666667,11.382083333333332,42.708333333333336,1
47N10W36,109.83057142857143,11.887809523809523,45.904761904761905,1
47N11W17,154.252,17.172,57.0,1
47N11W20,154.252,17.172,57.0,1
47N12W16,136.824,7.863,55.0,1
48N02E20,81.33757142857142,7.536928571428571,202.92857142857142,1
48N02E21,3.312,0.146,93.0,0
48N02E25,46.344125,6.909624999999999,324.875,0
48N02E26,185.33355555555556,62.44122222222222,90.0,1
48N02E27,83.721,7.446,24.0,1
48N02E28,111.727,13.754875,56.875,1
48N02E29,94.4375,8.7265,227.66666666666666,1
48N02E30,63.581999999999994,7.741285714285714,287.85714285714283,0
48N02E31,44.092999999999996,4.156,23.0,0
48N02E35,41.4778,7.2358,175.8,0
48N02E36,81.10249999999999,10.45,124.0,1
48N06W15,67.39133333333334,5.574000000000001,56.666666666666664,0
48N06W31,83.958,9.151,55.0,1
48N06W32,83.958,9.151,55.0,1
48N08W07,114.13533333333334,17.008,51.666666666666664,1
48N08W08,114.13533333333334,17.008,51.666666666666664,1
48N08W31,233.5,5.866,47.0,1
48N08W33,76.96946666666665,11.664933333333334,59.46666666666667,1
48N08W34,113.36749999999999,14.513499999999999,59.75,1
48N09W13,25.538,3.758,681.0,2
48N09W36,233.5,5.866,47.0,1
48N10W08,34.91266666666667,4.493333333333333,58.333333333333336,0
48N10W31,23.5,22.397,60.0,1
49N06W22,50.26233333333334,9.844333333333333,56.0,1
49N07W03,0.055,0.023,155.0,0
49N07W04,180.56127272727272,17.755,71.45454545454545,1
49N07W05,210.288,17.678285714285714,61.0,1
49N07W08,210.288,17.678285714285714,61.0,1
49N07W09,198.6119,19.5282,63.1,1
49N07W29,42.0106,5.4194,339.8,0
49N07W32,92.787,12.9015,58.5,1
49N07W33,57.951,13.477,57.0,1
49N09W15,49.868,18.992,57.0,1
49N09W22,49.868,18.992,57.0,1
49N10W03,8.57,4.705,658.0,2
49N10W10,8.57,4.705,658.0,2
49N11W01,76.30460000000001,10.7762,96.6,1
49N11W11,21.351,3.56,710.0,2
49N12W01,172.01,17.334,52.0,1
50N06W01,140.191,13.924,57.0,1
50N06W27,3.713,12.394,62.0,0
50N06W30,30.949,4.052,710.0,2
50N08W01,11.247,3.614,638.0,2
50N08W12,11.247,3.614,638.0,2
50N08W19,40.947399999999995,8.5422,387.8,2
50N08W20,27.731,17.381,57.0,1
50N08W21,27.731,17.381,57.0,1
50N08W28,27.731,17.381,57.0,1
50N08W29,27.731,17.381,57.0,1
50N09W23,36.858,2.228,643.0,2
50N09W24,40.265833333333326,7.489833333333333,430.3333333333333,2
50N09W25,36.858,2.228,643.0,2
50N09W26,36.858,2.228,643.0,2
50N12W32,7.042,1.058,22.0,0
51N05W31,204.4842857142857,19.82542857142857,54.142857142857146,1
51N06W36,140.191,13.924,57.0,1
